,"Tmelt, K",Smiles#1,Smiles#2,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),T#1,T#2,MW,HBD,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_NH0,fr_NH1,fr_amide,AROM,ALERTS,n_HM
2252,341.61,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,octadecanoic acid,hexadecanoic acid,0.8996,0.1004,343.67,336.8,281.6673783999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2253,339.79,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,octadecanoic acid,hexadecanoic acid,0.8,0.2,343.67,336.8,278.87319999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2254,337.49,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,octadecanoic acid,hexadecanoic acid,0.7001,0.2999,343.67,336.8,276.07060539999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2255,333.9,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,octadecanoic acid,hexadecanoic acid,0.5999,0.4001,343.67,336.8,273.2595945999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2256,330.76,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,octadecanoic acid,hexadecanoic acid,0.5003,0.4997,343.67,336.8,270.4654161999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2257,330.38,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,octadecanoic acid,hexadecanoic acid,0.4002,0.5998,343.67,336.8,267.6572107999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2258,329.06,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,octadecanoic acid,hexadecanoic acid,0.3004,0.6996,343.67,336.8,264.8574215999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2259,329.86,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,octadecanoic acid,hexadecanoic acid,0.2009,0.7991,343.67,336.8,262.06604859999993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2260,333.64,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,octadecanoic acid,hexadecanoic acid,0.1185,0.8815,343.67,336.8,259.75439899999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2261,317.7,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.9,0.1,323.5,336.8,160.8419,1.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.1,0.0
2262,311.83,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.8,0.2,323.5,336.8,171.4628,1.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.2,0.0
2263,318.25,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.7,0.3,323.5,336.8,182.08369999999996,1.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.3,0.0
2264,320.48,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.6,0.4,323.5,336.8,192.70459999999997,1.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.4,0.0
2265,324.31,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.5,0.5,323.5,336.8,203.32549999999995,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0
2266,327.45,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.4,0.6,323.5,336.8,213.94639999999993,1.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.6,0.0
2267,329.0,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.3,0.7,323.5,336.8,224.56729999999993,1.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.7,0.0
2268,331.72,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.21,0.79,323.5,336.8,234.12610999999993,1.0,0.79,0.0,0.0,0.21,0.0,0.0,0.0,0.21,0.79,0.0
2269,334.1,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.11,0.89,323.5,336.8,244.74700999999993,1.0,0.89,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.89,0.0
2270,310.0,CCCCCCCCCCCC(=O)O,CCCCCCCCC(=O)O,dodecanoic acid,nonanoic acid,0.857,0.143,317.5,285.75,194.30441699999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2271,305.0,CCCCCCCCCCCC(=O)O,CCCCCCCCC(=O)O,dodecanoic acid,nonanoic acid,0.75,0.25,317.5,285.75,189.80174999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2272,302.0,CCCCCCCCCCCC(=O)O,CCCCCCCCC(=O)O,dodecanoic acid,nonanoic acid,0.667,0.333,317.5,285.75,186.309027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2273,299.0,CCCCCCCCCCCC(=O)O,CCCCCCCCC(=O)O,dodecanoic acid,nonanoic acid,0.565,0.435,317.5,285.75,182.016765,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2274,294.0,CCCCCCCCCCCC(=O)O,CCCCCCCCC(=O)O,dodecanoic acid,nonanoic acid,0.5,0.5,317.5,285.75,179.2815,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2275,288.0,CCCCCCCCCCCC(=O)O,CCCCCCCCC(=O)O,dodecanoic acid,nonanoic acid,0.435,0.565,317.5,285.75,176.546235,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2276,285.0,CCCCCCCCCCCC(=O)O,CCCCCCCCC(=O)O,dodecanoic acid,nonanoic acid,0.333,0.667,317.5,285.75,172.253973,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2277,282.0,CCCCCCCCCCCC(=O)O,CCCCCCCCC(=O)O,dodecanoic acid,nonanoic acid,0.25,0.75,317.5,285.75,168.76125000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2278,285.0,CCCCCCCCCCCC(=O)O,CCCCCCCCC(=O)O,dodecanoic acid,nonanoic acid,0.143,0.857,317.5,285.75,164.258583,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2279,323.45,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,Oc1ccccc1,1-dioctylphosphoryloctane,phenol,0.9,0.1,426.65,314.15,357.3918000000003,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,1.8,0.0
2280,315.95,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,Oc1ccccc1,1-dioctylphosphoryloctane,phenol,0.8,0.2,426.65,314.15,328.1386000000003,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.6,0.0
2281,311.85,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,Oc1ccccc1,1-dioctylphosphoryloctane,phenol,0.7,0.3,426.65,314.15,298.88540000000023,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,1.4,0.0
2282,309.55,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,Oc1ccccc1,1-dioctylphosphoryloctane,phenol,0.67,0.33,426.65,314.15,290.10944000000023,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,1.34,0.0
2283,303.45,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,Oc1ccccc1,1-dioctylphosphoryloctane,phenol,0.6,0.4,426.65,314.15,269.6322000000002,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1.2,0.0
2284,262.15,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,Oc1ccccc1,1-dioctylphosphoryloctane,phenol,0.5,0.5,426.65,314.15,240.37900000000016,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0
2285,236.65,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,Oc1ccccc1,1-dioctylphosphoryloctane,phenol,0.4,0.6,426.65,314.15,211.1258000000001,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.8,0.0
2286,240.15,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,Oc1ccccc1,1-dioctylphosphoryloctane,phenol,0.3333,0.6667,426.65,314.15,191.6139156000001,0.6667,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.6667,0.6666,0.0
2287,240.15,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,Oc1ccccc1,1-dioctylphosphoryloctane,phenol,0.2,0.8,426.65,314.15,152.61940000000004,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.4,0.0
2288,297.35,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,Oc1ccccc1,1-dioctylphosphoryloctane,phenol,0.1,0.9,426.65,314.15,123.36620000000002,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.2,0.0
2289,266.15,C[N+](C)(C)CC(=O)[O-],O=C(O)Cc1ccccc1,2-(trimethylazaniumyl)acetate,2-phenylacetic acid,0.3333,0.6667,566.0,349.6,129.81663339999997,0.6667,1.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.6667,0.3333,0.0
2290,307.46,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.9,0.1,315.7,321.1,155.6598,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2291,299.56,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.8,0.2,315.7,321.1,155.0506,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2292,291.67,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.7,0.3,315.7,321.1,154.4414,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
2293,284.21,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.6,0.4,315.7,321.1,153.8322,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2294,290.35,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.5,0.5,315.7,321.1,153.223,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2295,296.93,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.4,0.6,315.7,321.1,152.6138,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2296,303.95,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.3,0.7,315.7,321.1,152.00459999999998,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
2297,309.65,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.2,0.8,315.7,321.1,151.3954,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2298,315.35,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.1,0.9,315.7,321.1,150.7862,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
2299,291.15,CCN(CC)CC(=O)Nc1c(C)cccc1C,CCCNC(C)C(=O)Nc1ccccc1C,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",N-(2-methylphenyl)-2-(propylamino)propanamide,0.5,0.5,341.15,310.55,227.3295,1.5,0.0,0.0,0.0,0.0,0.5,1.5,1.0,1.0,0.0,0.0
2300,482.249,C[N+](C)(C)CC(=O)[O-].O,CCC(=O)O,2-(trimethylazaniumyl)acetate;hydrate,propanoic acid,0.751,0.249,514.15,252.15,119.95308399999999,0.249,1.0,0.0,0.0,0.0,0.751,0.0,0.0,0.0,0.751,0.0
2301,439.846,C[N+](C)(C)CC(=O)[O-].O,CCC(=O)O,2-(trimethylazaniumyl)acetate;hydrate,propanoic acid,0.504,0.496,514.15,252.15,104.86533599999999,0.496,1.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0,0.504,0.0
2302,360.871,C[N+](C)(C)CC(=O)[O-].O,CCC(=O)O,2-(trimethylazaniumyl)acetate;hydrate,propanoic acid,0.335,0.665,514.15,252.15,94.54213999999999,0.665,1.0,0.0,0.0,0.0,0.335,0.0,0.0,0.0,0.335,0.0
2303,376.242,C[N+](C)(C)CC(=O)[O-].O,CCC(=O)O,2-(trimethylazaniumyl)acetate;hydrate,propanoic acid,0.25,0.75,514.15,252.15,89.35,0.75,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0
2304,438.545,C[N+](C)(C)CC(=O)[O-].O,CC(O)CO,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.899,0.101,514.15,237.15,129.19713199999998,0.202,0.899,0.0,0.0,0.0,0.899,0.0,0.0,0.0,0.899,0.0
2305,435.273,C[N+](C)(C)CC(=O)[O-].O,CC(O)CO,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.799,0.201,514.15,237.15,123.29033199999999,0.402,0.799,0.0,0.0,0.0,0.799,0.0,0.0,0.0,0.799,0.0
2306,434.182,C[N+](C)(C)CC(=O)[O-].O,CC(O)CO,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.702,0.298,514.15,237.15,117.56073599999998,0.596,0.702,0.0,0.0,0.0,0.702,0.0,0.0,0.0,0.702,0.0
2307,432.545,C[N+](C)(C)CC(=O)[O-].O,CC(O)CO,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.6,0.4,514.15,237.15,111.5358,0.8,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0
2308,437.455,C[N+](C)(C)CC(=O)[O-].O,CC(O)CO,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.5,0.5,514.15,237.15,105.62899999999999,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2309,437.455,C[N+](C)(C)CC(=O)[O-].O,CC(O)CO,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.401,0.599,514.15,237.15,99.78126799999998,1.198,0.401,0.0,0.0,0.0,0.401,0.0,0.0,0.0,0.401,0.0
2310,426.0,C[N+](C)(C)CC(=O)[O-].O,CC(O)CO,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.331,0.669,514.15,237.15,95.646508,1.338,0.331,0.0,0.0,0.0,0.331,0.0,0.0,0.0,0.331,0.0
2311,405.273,C[N+](C)(C)CC(=O)[O-].O,CC(O)CO,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.252,0.748,514.15,237.15,90.98013599999999,1.496,0.252,0.0,0.0,0.0,0.252,0.0,0.0,0.0,0.252,0.0
2312,411.273,C[N+](C)(C)CC(=O)[O-].O,CC(O)CO,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.201,0.799,514.15,237.15,87.967668,1.598,0.201,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.201,0.0
2313,279.15,CC1CCC(C(C)C)C(O)C1,CC(=O)C(=O)O,5-methyl-2-propan-2-ylcyclohexan-1-ol,2-oxopropanoic acid,0.334,0.666,311.15,286.95,110.84313799999998,1.0,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666,0.0
2314,534.8,C[N+](C)(C)CC(=O)[O-],O=C(O)c1ccccc1O,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.897,0.103,566.0,432.15,119.30832199999998,0.206,0.897,0.103,0.0,0.103,0.897,0.0,0.0,0.103,0.897,0.0
2315,488.8,C[N+](C)(C)CC(=O)[O-],O=C(O)c1ccccc1O,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.796,0.204,566.0,432.15,121.42669599999998,0.408,0.796,0.204,0.0,0.204,0.796,0.0,0.0,0.204,0.796,0.0
2316,444.6,C[N+](C)(C)CC(=O)[O-],O=C(O)c1ccccc1O,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.698,0.302,566.0,432.15,123.48214799999997,0.604,0.698,0.302,0.0,0.302,0.698,0.0,0.0,0.302,0.698,0.0
2317,411.8,C[N+](C)(C)CC(=O)[O-],O=C(O)c1ccccc1O,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.597,0.403,566.0,432.15,125.60052199999998,0.806,0.597,0.403,0.0,0.403,0.597,0.0,0.0,0.403,0.597,0.0
2318,388.5,C[N+](C)(C)CC(=O)[O-],O=C(O)c1ccccc1O,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.497,0.503,566.0,432.15,127.69792199999998,1.006,0.497,0.503,0.0,0.503,0.497,0.0,0.0,0.503,0.497,0.0
2319,360.8,C[N+](C)(C)CC(=O)[O-],O=C(O)c1ccccc1O,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.398,0.602,566.0,432.15,129.77434799999997,1.204,0.398,0.602,0.0,0.602,0.398,0.0,0.0,0.602,0.398,0.0
2320,347.8,C[N+](C)(C)CC(=O)[O-],O=C(O)c1ccccc1O,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.298,0.702,566.0,432.15,131.87174799999997,1.404,0.298,0.702,0.0,0.702,0.298,0.0,0.0,0.702,0.298,0.0
2321,359.7,C[N+](C)(C)CC(=O)[O-],O=C(O)c1ccccc1O,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.199,0.801,566.0,432.15,133.948174,1.602,0.199,0.801,0.0,0.801,0.199,0.0,0.0,0.801,0.199,0.0
2322,395.4,C[N+](C)(C)CC(=O)[O-],O=C(O)c1ccccc1O,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.099,0.901,566.0,432.15,136.045574,1.802,0.099,0.901,0.0,0.901,0.099,0.0,0.0,0.901,0.099,0.0
2323,297.9,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)c1ccccc1O,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",2-hydroxybenzoic acid,0.85,0.15,315.7,432.15,153.54695,1.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0
2324,295.43,CC1CCC(C(C)C)C(O)C1,O=C(Oc1ccccc1)c1ccccc1O,5-methyl-2-propan-2-ylcyclohexan-1-ol,phenyl 2-hydroxybenzoate,0.5,0.5,311.15,314.85,185.24449999999996,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
2325,291.35,CCN(CC)CC(=O)Nc1c(C)cccc1C,O=C(Oc1ccccc1)c1ccccc1O,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",phenyl 2-hydroxybenzoate,0.43,0.57,341.15,314.85,222.87288999999998,1.0,0.0,0.0,0.0,0.57,0.43,0.43,0.43,1.5699999999999998,1.14,0.0
2326,537.0,C[N+](C)(C)CC(=O)[O-],CCCCCCCCCCCCCCCCCC(=O)O,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.9,0.1,566.0,343.67,133.8816,0.1,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0
2327,502.0,C[N+](C)(C)CC(=O)[O-],CCCCCCCCCCCCCCCCCC(=O)O,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.8,0.2,566.0,343.67,150.61519999999996,0.2,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0
2328,475.0,C[N+](C)(C)CC(=O)[O-],CCCCCCCCCCCCCCCCCC(=O)O,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.7,0.3,566.0,343.67,167.34879999999995,0.3,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0
2329,443.0,C[N+](C)(C)CC(=O)[O-],CCCCCCCCCCCCCCCCCC(=O)O,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.6,0.4,566.0,343.67,184.08239999999995,0.4,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0
2330,410.0,C[N+](C)(C)CC(=O)[O-],CCCCCCCCCCCCCCCCCC(=O)O,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.5,0.5,566.0,343.67,200.81599999999995,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2331,385.0,C[N+](C)(C)CC(=O)[O-],CCCCCCCCCCCCCCCCCC(=O)O,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.4,0.6,566.0,343.67,217.54959999999994,0.6,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0
2332,355.0,C[N+](C)(C)CC(=O)[O-],CCCCCCCCCCCCCCCCCC(=O)O,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.3,0.7,566.0,343.67,234.28319999999994,0.7,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0
2333,351.0,C[N+](C)(C)CC(=O)[O-],CCCCCCCCCCCCCCCCCC(=O)O,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.2,0.8,566.0,343.67,251.01679999999993,0.8,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
2334,343.0,C[N+](C)(C)CC(=O)[O-],CCCCCCCCCCCCCCCCCC(=O)O,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.1,0.9,566.0,343.67,267.75039999999996,0.9,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0
2335,308.6,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.9,0.1,315.7,343.67,169.0905,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2336,316.14,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.8,0.2,315.7,343.67,181.91199999999998,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2337,322.99,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.7,0.3,315.7,343.67,194.7335,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2338,330.76,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.6,0.4,315.7,343.67,207.55499999999995,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2339,332.85,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.5,0.5,315.7,343.67,220.37649999999996,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2340,335.17,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.4,0.6,315.7,343.67,233.19799999999995,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2341,336.77,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.31,0.69,315.7,343.67,244.73734999999994,1.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0
2342,338.68,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.2,0.8,315.7,343.67,258.84099999999995,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2343,340.88,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.1,0.9,315.7,343.67,271.6624999999999,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
2344,316.15,CCN(CC)CC(=O)Nc1c(C)cccc1C,CCCCCCCCCCCCCCCCCC(=O)O,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",octadecanoic acid,0.5,0.5,341.15,343.67,259.41349999999994,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0
